,date,state_id,cat_id,sell_price,value,total_sells
4786,2015-06-12,CA,HOBBIES,9485.49,1740,16504752.6
4787,2015-06-12,CA,HOUSEHOLD,17126.45,3816,65354533.2
4788,2015-06-13,CA,FOODS,14074.83,12701,178764415.83
4789,2015-06-13,CA,HOBBIES,9483.25,2051,19450145.75
4790,2015-06-13,CA,HOUSEHOLD,17120.28,5097,87262067.16
4791,2015-06-14,CA,FOODS,14074.83,14377,202353830.91
4792,2015-06-14,CA,HOBBIES,9483.25,1964,18625103.0
4793,2015-06-14,CA,HOUSEHOLD,17120.28,5255,89967071.39999999
4794,2015-06-15,CA,FOODS,14074.83,11107,156329136.81
4795,2015-06-15,CA,HOBBIES,9483.25,1728,16387056.0
4796,2015-06-15,CA,HOUSEHOLD,17120.28,4005,68566721.39999999
4797,2015-06-16,CA,FOODS,14074.83,9165,128995816.95
4798,2015-06-16,CA,HOBBIES,9483.25,1574,14926635.5
4799,2015-06-16,CA,HOUSEHOLD,17120.28,3555,60862595.4
4800,2015-06-17,CA,FOODS,14074.83,9180,129206939.4
4801,2015-06-17,CA,HOBBIES,9483.25,1950,18492337.5
4802,2015-06-17,CA,HOUSEHOLD,17120.28,3607,61752849.95999999
4803,2015-06-18,CA,FOODS,14074.83,9781,137665912.23
4804,2015-06-18,CA,HOBBIES,9483.25,1723,16339639.75
4805,2015-06-18,CA,HOUSEHOLD,17120.28,3764,64440733.919999994
4806,2015-06-19,CA,FOODS,14074.83,10734,151079225.22
4807,2015-06-19,CA,HOBBIES,9483.25,1833,17382797.25
4808,2015-06-19,CA,HOUSEHOLD,17120.28,3819,65382349.31999999
4809,2015-06-20,CA,FOODS,14078.86,12931,182053738.66
4810,2015-06-20,CA,HOBBIES,9478.95,2226,21100142.700000003
4811,2015-06-20,CA,HOUSEHOLD,17145.36,4890,83840810.4
4812,2015-06-21,CA,FOODS,14078.86,11904,167594749.44
4813,2015-06-21,CA,HOBBIES,9478.95,2049,19422368.55
4814,2015-06-21,CA,HOUSEHOLD,17145.36,4582,78560039.52
4815,2015-06-22,CA,FOODS,14078.86,10098,142168328.28
4816,2015-06-22,CA,HOBBIES,9478.95,1792,16986278.400000002
4817,2015-06-22,CA,HOUSEHOLD,17145.36,4026,69027219.36
4818,2015-06-23,CA,FOODS,14078.86,9492,133636539.12
4819,2015-06-23,CA,HOBBIES,9478.95,1670,15829846.500000002
4820,2015-06-23,CA,HOUSEHOLD,17145.36,3833,65718164.88
4821,2015-06-24,CA,FOODS,14078.86,8923,125625667.78
4822,2015-06-24,CA,HOBBIES,9478.95,1617,15327462.15
4823,2015-06-24,CA,HOUSEHOLD,17145.36,3506,60111632.160000004
4824,2015-06-25,CA,FOODS,14078.86,9652,135889156.72
4825,2015-06-25,CA,HOBBIES,9478.95,1595,15118925.250000002
4826,2015-06-25,CA,HOUSEHOLD,17145.36,3520,60351667.2
4827,2015-06-26,CA,FOODS,14078.86,10786,151854583.96
4828,2015-06-26,CA,HOBBIES,9478.95,1822,17270646.900000002
4829,2015-06-26,CA,HOUSEHOLD,17145.36,4009,68735748.24000001
4830,2015-06-27,CA,FOODS,14070.57,12724,179033932.68
4831,2015-06-27,CA,HOBBIES,9477.59,2033,19267940.47
4832,2015-06-27,CA,HOUSEHOLD,17150.14,5154,88391821.56
4833,2015-06-28,CA,FOODS,14070.57,13150,185027995.5
4834,2015-06-28,CA,HOBBIES,9477.59,2264,21457263.76
4835,2015-06-28,CA,HOUSEHOLD,17150.14,5372,92130552.08
4836,2015-06-29,CA,FOODS,14070.57,9688,136315682.16
4837,2015-06-29,CA,HOBBIES,9477.59,1975,18718240.25
4838,2015-06-29,CA,HOUSEHOLD,17150.14,3940,67571551.6
4839,2015-06-30,CA,FOODS,14070.57,9732,136934787.24
4840,2015-06-30,CA,HOBBIES,9477.59,1738,16472051.42
4841,2015-06-30,CA,HOUSEHOLD,17150.14,3738,64107223.32
4842,2015-07-01,CA,FOODS,14070.57,11011,154931046.27
4843,2015-07-01,CA,HOBBIES,9477.59,2135,20234654.65
4844,2015-07-01,CA,HOUSEHOLD,17150.14,4101,70332724.14
4845,2015-07-02,CA,FOODS,14070.57,11455,161178379.35
4846,2015-07-02,CA,HOBBIES,9477.59,1887,17884212.330000002
4847,2015-07-02,CA,HOUSEHOLD,17150.14,4431,75992270.34
4848,2015-07-03,CA,FOODS,14070.57,15061,211916854.76999998
4849,2015-07-03,CA,HOBBIES,9477.59,2695,25542105.05
4850,2015-07-03,CA,HOUSEHOLD,17150.14,5652,96932591.28
4851,2015-07-04,CA,FOODS,14089.62,11137,156916097.94
4852,2015-07-04,CA,HOBBIES,9470.6,1536,14546841.600000001
4853,2015-07-04,CA,HOUSEHOLD,17149.52,3862,66231446.24
4854,2015-07-05,CA,FOODS,14089.62,12045,169709472.9
4855,2015-07-05,CA,HOBBIES,9470.6,2124,20115554.400000002
4856,2015-07-05,CA,HOUSEHOLD,17149.52,5218,89486195.36
4857,2015-07-06,CA,FOODS,14089.62,11388,160452592.56
4858,2015-07-06,CA,HOBBIES,9470.6,1850,17520610.0
4859,2015-07-06,CA,HOUSEHOLD,17149.52,4495,77087092.4
4860,2015-07-07,CA,FOODS,14089.62,10596,149293613.52
4861,2015-07-07,CA,HOBBIES,9470.6,1811,17151256.6
4862,2015-07-07,CA,HOUSEHOLD,17149.52,3800,65168176.0
4863,2015-07-08,CA,FOODS,14089.62,10014,141093454.68
4864,2015-07-08,CA,HOBBIES,9470.6,1744,16516726.4
4865,2015-07-08,CA,HOUSEHOLD,17149.52,3606,61841169.120000005
4866,2015-07-09,CA,FOODS,14089.62,10575,148997731.5
4867,2015-07-09,CA,HOBBIES,9470.6,1907,18060434.2
4868,2015-07-09,CA,HOUSEHOLD,17149.52,3558,61017992.160000004
4869,2015-07-10,CA,FOODS,14089.62,11898,167638298.76000002
4870,2015-07-10,CA,HOBBIES,9470.6,1933,18306669.8
4871,2015-07-10,CA,HOUSEHOLD,17149.52,4142,71033311.84
4872,2015-07-11,CA,FOODS,14106.86,13303,187663558.58
4873,2015-07-11,CA,HOBBIES,9482.15,2302,21827909.3
4874,2015-07-11,CA,HOUSEHOLD,17140.41,5295,90758470.95
4875,2015-07-12,CA,FOODS,14106.86,13576,191514731.36
4876,2015-07-12,CA,HOBBIES,9482.15,2166,20538336.9
4877,2015-07-12,CA,HOUSEHOLD,17140.41,5707,97820319.87
4878,2015-07-13,CA,FOODS,14106.86,10495,148051495.70000002
4879,2015-07-13,CA,HOBBIES,9482.15,1833,17380780.95
4880,2015-07-13,CA,HOUSEHOLD,17140.41,4469,76600492.29
4881,2015-07-14,CA,FOODS,14106.86,9873,139277028.78
4882,2015-07-14,CA,HOBBIES,9482.15,1620,15361083.0
4883,2015-07-14,CA,HOUSEHOLD,17140.41,3838,65784893.58
4884,2015-07-15,CA,FOODS,14106.86,9938,140193974.68
4885,2015-07-15,CA,HOBBIES,9482.15,1820,17257513.0
4886,2015-07-15,CA,HOUSEHOLD,17140.41,3985,68304533.85
4887,2015-07-16,CA,FOODS,14106.86,10489,147966854.54
4888,2015-07-16,CA,HOBBIES,9482.15,1903,18044531.45
4889,2015-07-16,CA,HOUSEHOLD,17140.41,3939,67516074.99
4890,2015-07-17,CA,FOODS,14106.86,11422,161128554.92000002
4891,2015-07-17,CA,HOBBIES,9482.15,2009,19049639.349999998
4892,2015-07-17,CA,HOUSEHOLD,17140.41,4175,71561211.75
4893,2015-07-18,CA,FOODS,14110.51,12687,179020040.37
4894,2015-07-18,CA,HOBBIES,9482.65,2290,21715268.5
4895,2015-07-18,CA,HOUSEHOLD,17142.9,5430,93085947.00000001
4896,2015-07-19,CA,FOODS,14110.51,13384,188855065.84
4897,2015-07-19,CA,HOBBIES,9482.65,2481,23526454.65
4898,2015-07-19,CA,HOUSEHOLD,17142.9,5741,98417388.9
4899,2015-07-20,CA,FOODS,14110.51,10727,151363440.77
4900,2015-07-20,CA,HOBBIES,9482.65,1759,16679981.35
4901,2015-07-20,CA,HOUSEHOLD,17142.9,4303,73765898.7
4902,2015-07-21,CA,FOODS,14110.51,9712,137041273.12
4903,2015-07-21,CA,HOBBIES,9482.65,1897,17988587.05
4904,2015-07-21,CA,HOUSEHOLD,17142.9,3964,67954455.60000001
4905,2015-07-22,CA,FOODS,14110.51,9272,130832648.72
4906,2015-07-22,CA,HOBBIES,9482.65,1680,15930852.0
4907,2015-07-22,CA,HOUSEHOLD,17142.9,3730,63943017.00000001
4908,2015-07-23,CA,FOODS,14110.51,9453,133386651.03
4909,2015-07-23,CA,HOBBIES,9482.65,1784,16917047.599999998
4910,2015-07-23,CA,HOUSEHOLD,17142.9,3887,66634452.300000004
4911,2015-07-24,CA,FOODS,14110.51,10689,150827241.39000002
4912,2015-07-24,CA,HOBBIES,9482.65,1921,18216170.65
4913,2015-07-24,CA,HOUSEHOLD,17142.9,4386,75188759.4
4914,2015-07-25,CA,FOODS,14094.42,11973,168752490.66
4915,2015-07-25,CA,HOBBIES,9470.27,1954,18504907.580000002
4916,2015-07-25,CA,HOUSEHOLD,17128.52,5122,87732279.44
4917,2015-07-26,CA,FOODS,14094.42,12700,178999134.0
4918,2015-07-26,CA,HOBBIES,9470.27,1965,18609080.55
4919,2015-07-26,CA,HOUSEHOLD,17128.52,5544,94960514.88
4920,2015-07-27,CA,FOODS,14094.42,10511,148146448.62
4921,2015-07-27,CA,HOBBIES,9470.27,1916,18145037.32
4922,2015-07-27,CA,HOUSEHOLD,17128.52,4329,74149363.08
4923,2015-07-28,CA,FOODS,14094.42,9364,131980148.88
4924,2015-07-28,CA,HOBBIES,9470.27,1736,16440388.72
4925,2015-07-28,CA,HOUSEHOLD,17128.52,3862,66150344.24
4926,2015-07-29,CA,FOODS,14094.42,9252,130401573.84
4927,2015-07-29,CA,HOBBIES,9470.27,1464,13864475.280000001
4928,2015-07-29,CA,HOUSEHOLD,17128.52,3666,62793154.32
4929,2015-07-30,CA,FOODS,14094.42,9618,135560131.56
4930,2015-07-30,CA,HOBBIES,9470.27,1830,17330594.1
4931,2015-07-30,CA,HOUSEHOLD,17128.52,3818,65396689.36
4932,2015-07-31,CA,FOODS,14094.42,10811,152374774.62
4933,2015-07-31,CA,HOBBIES,9470.27,2177,20616777.79
4934,2015-07-31,CA,HOUSEHOLD,17128.52,4338,74303519.76
4935,2015-08-01,CA,FOODS,14105.880000000001,13478,190119050.64000002
4936,2015-08-01,CA,HOBBIES,9464.48,2547,24106030.56
4937,2015-08-01,CA,HOUSEHOLD,17142.71,5957,102119123.47
4938,2015-08-02,CA,FOODS,14105.880000000001,14878,209867282.64000002
4939,2015-08-02,CA,HOBBIES,9464.48,2250,21295080.0
4940,2015-08-02,CA,HOUSEHOLD,17142.71,6345,108770494.94999999
4941,2015-08-03,CA,FOODS,14105.880000000001,11800,166449384.0
4942,2015-08-03,CA,HOBBIES,9464.48,1985,18786992.8
4943,2015-08-03,CA,HOUSEHOLD,17142.71,4765,81685013.14999999
4944,2015-08-04,CA,FOODS,14105.880000000001,10629,149931398.52
4945,2015-08-04,CA,HOBBIES,9464.48,1866,17660719.68
4946,2015-08-04,CA,HOUSEHOLD,17142.71,4400,75427924.0
4947,2015-08-05,CA,FOODS,14105.880000000001,10447,147364128.36
4948,2015-08-05,CA,HOBBIES,9464.48,1956,18512522.88
4949,2015-08-05,CA,HOUSEHOLD,17142.71,3951,67730847.21
4950,2015-08-06,CA,FOODS,14105.880000000001,10441,147279493.08
4951,2015-08-06,CA,HOBBIES,9464.48,1679,15890861.92
4952,2015-08-06,CA,HOUSEHOLD,17142.71,3853,66050861.629999995
4953,2015-08-07,CA,FOODS,14105.880000000001,11665,164545090.20000002
4954,2015-08-07,CA,HOBBIES,9464.48,1855,17556610.4
4955,2015-08-07,CA,HOUSEHOLD,17142.71,4360,74742215.6
4956,2015-08-08,CA,FOODS,14106.52,13856,195459941.12
4957,2015-08-08,CA,HOBBIES,9471.41,2501,23687996.41
4958,2015-08-08,CA,HOUSEHOLD,17141.19,5699,97687641.80999999
4959,2015-08-09,CA,FOODS,14106.52,14896,210130721.92000002
4960,2015-08-09,CA,HOBBIES,9471.41,2403,22759798.23
4961,2015-08-09,CA,HOUSEHOLD,17141.19,6143,105298330.16999999
4962,2015-08-10,CA,FOODS,14106.52,11669,164608981.88
4963,2015-08-10,CA,HOBBIES,9471.41,1692,16025625.72
4964,2015-08-10,CA,HOUSEHOLD,17141.19,4597,78798050.42999999
4965,2015-08-11,CA,FOODS,14106.52,10245,144521297.4
4966,2015-08-11,CA,HOBBIES,9471.41,1730,16385539.299999999
4967,2015-08-11,CA,HOUSEHOLD,17141.19,4122,70655985.17999999
4968,2015-08-12,CA,FOODS,14106.52,10120,142757982.4
4969,2015-08-12,CA,HOBBIES,9471.41,1929,18270349.89
4970,2015-08-12,CA,HOUSEHOLD,17141.19,4060,69593231.39999999
4971,2015-08-13,CA,FOODS,14106.52,9755,137609102.6
4972,2015-08-13,CA,HOBBIES,9471.41,1875,17758893.75
4973,2015-08-13,CA,HOUSEHOLD,17141.19,3897,66799217.42999999
4974,2015-08-14,CA,FOODS,14106.52,10869,153323765.88
4975,2015-08-14,CA,HOBBIES,9471.41,1890,17900964.9
4976,2015-08-14,CA,HOUSEHOLD,17141.19,4264,73090034.16
4977,2015-08-15,CA,FOODS,14104.460000000001,13515,190621776.9
4978,2015-08-15,CA,HOBBIES,9464.88,2197,20794341.36
4979,2015-08-15,CA,HOUSEHOLD,17135.58,5714,97912704.12
4980,2015-08-16,CA,FOODS,14104.460000000001,15564,219521815.44000003
4981,2015-08-16,CA,HOBBIES,9464.88,2287,21646180.56
4982,2015-08-16,CA,HOUSEHOLD,17135.58,6347,108759526.26
4983,2015-08-17,CA,FOODS,14104.460000000001,11682,164768301.72
4984,2015-08-17,CA,HOBBIES,9464.88,1860,17604676.799999997
4985,2015-08-17,CA,HOUSEHOLD,17135.58,4648,79646175.84
4986,2015-08-18,CA,FOODS,14104.460000000001,9846,138872513.16
4987,2015-08-18,CA,HOBBIES,9464.88,1656,15673841.28
4988,2015-08-18,CA,HOUSEHOLD,17135.58,4454,76321873.32000001
4989,2015-08-19,CA,FOODS,14104.460000000001,9803,138266021.38
4990,2015-08-19,CA,HOBBIES,9464.88,1952,18475445.759999998
4991,2015-08-19,CA,HOUSEHOLD,17135.58,4174,71523910.92
4992,2015-08-20,CA,FOODS,14104.460000000001,9329,131580507.34
4993,2015-08-20,CA,HOBBIES,9464.88,1817,17197686.959999997
4994,2015-08-20,CA,HOUSEHOLD,17135.58,4216,72243605.28
4995,2015-08-21,CA,FOODS,14104.460000000001,10053,141792136.38
4996,2015-08-21,CA,HOBBIES,9464.88,1812,17150362.56
4997,2015-08-21,CA,HOUSEHOLD,17135.58,4473,76647449.34
4998,2015-08-22,CA,FOODS,14130.22,12644,178662501.67999998
4999,2015-08-22,CA,HOBBIES,9461.14,2469,23359554.66
5000,2015-08-22,CA,HOUSEHOLD,17129.07,5949,101900837.42999999
5001,2015-08-23,CA,FOODS,14130.22,14022,198133944.84
5002,2015-08-23,CA,HOBBIES,9461.14,2112,19981927.68
5003,2015-08-23,CA,HOUSEHOLD,17129.07,6313,108135818.91
5004,2015-08-24,CA,FOODS,14130.22,9771,138066379.62
5005,2015-08-24,CA,HOBBIES,9461.14,1729,16358311.059999999
5006,2015-08-24,CA,HOUSEHOLD,17129.07,4143,70965737.01
5007,2015-08-25,CA,FOODS,14130.22,8532,120559037.03999999
5008,2015-08-25,CA,HOBBIES,9461.14,1697,16055554.579999998
5009,2015-08-25,CA,HOUSEHOLD,17129.07,3958,67796859.06
5010,2015-08-26,CA,FOODS,14130.22,8585,121307938.69999999
5011,2015-08-26,CA,HOBBIES,9461.14,1799,17020590.86
5012,2015-08-26,CA,HOUSEHOLD,17129.07,3686,63137752.019999996
5013,2015-08-27,CA,FOODS,14130.22,8902,125787218.44
5014,2015-08-27,CA,HOBBIES,9461.14,1901,17985627.14
5015,2015-08-27,CA,HOUSEHOLD,17129.07,3584,61390586.879999995
5016,2015-08-28,CA,FOODS,14130.22,10473,147985794.06
5017,2015-08-28,CA,HOBBIES,9461.14,1724,16311005.36
5018,2015-08-28,CA,HOUSEHOLD,17129.07,4146,71017124.22
5019,2015-08-29,CA,FOODS,14138.9,13135,185714451.5
5020,2015-08-29,CA,HOBBIES,9462.94,2235,21149670.900000002
5021,2015-08-29,CA,HOUSEHOLD,17150.13,5903,101237217.39
5022,2015-08-30,CA,FOODS,14138.9,14446,204250549.4
5023,2015-08-30,CA,HOBBIES,9462.94,2307,21831002.580000002
5024,2015-08-30,CA,HOUSEHOLD,17150.13,6566,112607753.58000001
5025,2015-08-31,CA,FOODS,14138.9,10197,144174363.29999998
5026,2015-08-31,CA,HOBBIES,9462.94,1859,17591605.46
5027,2015-08-31,CA,HOUSEHOLD,17150.13,4167,71464591.71000001
5028,2015-09-01,CA,FOODS,14138.9,10063,142279750.7
5029,2015-09-01,CA,HOBBIES,9462.94,1919,18159381.86
5030,2015-09-01,CA,HOUSEHOLD,17150.13,4323,74140011.99000001
5031,2015-09-02,CA,FOODS,14138.9,9600,135733440.0
5032,2015-09-02,CA,HOBBIES,9462.94,1941,18367566.540000003
5033,2015-09-02,CA,HOUSEHOLD,17150.13,4284,73471156.92
5034,2015-09-03,CA,FOODS,14138.9,10234,144697502.6
5035,2015-09-03,CA,HOBBIES,9462.94,1892,17903882.48
5036,2015-09-03,CA,HOUSEHOLD,17150.13,4096,70246932.48
5037,2015-09-04,CA,FOODS,14138.9,11648,164689907.2
5038,2015-09-04,CA,HOBBIES,9462.94,2113,19995192.220000003
5039,2015-09-04,CA,HOUSEHOLD,17150.13,4298,73711258.74000001
5040,2015-09-05,CA,FOODS,14149.09,13510,191154205.9
5041,2015-09-05,CA,HOBBIES,9450.86,2170,20508366.200000003
5042,2015-09-05,CA,HOUSEHOLD,17148.14,5314,91125215.96
5043,2015-09-06,CA,FOODS,14149.09,12939,183075075.51
5044,2015-09-06,CA,HOBBIES,9450.86,2131,20139782.66
5045,2015-09-06,CA,HOUSEHOLD,17148.14,4828,82791219.92
5046,2015-09-07,CA,FOODS,14149.09,13900,196672351.0
5047,2015-09-07,CA,HOBBIES,9450.86,1998,18882818.28
5048,2015-09-07,CA,HOUSEHOLD,17148.14,5293,90765105.02
5049,2015-09-08,CA,FOODS,14149.09,10698,151366964.82
5050,2015-09-08,CA,HOBBIES,9450.86,1725,16302733.500000002
5051,2015-09-08,CA,HOUSEHOLD,17148.14,4085,70050151.89999999
5052,2015-09-09,CA,FOODS,14149.09,10938,154762746.42
5053,2015-09-09,CA,HOBBIES,9450.86,1736,16406692.96
5054,2015-09-09,CA,HOUSEHOLD,17148.14,3674,63002266.36
5055,2015-09-10,CA,FOODS,14149.09,10808,152923364.72
5056,2015-09-10,CA,HOBBIES,9450.86,1835,17342328.1
5057,2015-09-10,CA,HOUSEHOLD,17148.14,3742,64168339.879999995
5058,2015-09-11,CA,FOODS,14149.09,11146,157705757.14000002
5059,2015-09-11,CA,HOBBIES,9450.86,1846,17446287.560000002
5060,2015-09-11,CA,HOUSEHOLD,17148.14,4211,72210817.53999999
5061,2015-09-12,CA,FOODS,14162.41,13638,193146947.57999998
5062,2015-09-12,CA,HOBBIES,9456.960000000001,2156,20389205.76
5063,2015-09-12,CA,HOUSEHOLD,17155.25,5787,99277431.75
5064,2015-09-13,CA,FOODS,14162.41,15079,213554980.39
5065,2015-09-13,CA,HOBBIES,9456.960000000001,2375,22460280.000000004
5066,2015-09-13,CA,HOUSEHOLD,17155.25,6098,104612714.5
5067,2015-09-14,CA,FOODS,14162.41,10097,142997853.77
5068,2015-09-14,CA,HOBBIES,9456.960000000001,1769,16729362.240000002
5069,2015-09-14,CA,HOUSEHOLD,17155.25,4052,69513073.0
5070,2015-09-15,CA,FOODS,14162.41,10067,142572981.47
5071,2015-09-15,CA,HOBBIES,9456.960000000001,1747,16521309.120000001
5072,2015-09-15,CA,HOUSEHOLD,17155.25,3991,68466602.75
5073,2015-09-16,CA,FOODS,14162.41,8964,126951843.24
5074,2015-09-16,CA,HOBBIES,9456.960000000001,1783,16861759.680000003
5075,2015-09-16,CA,HOUSEHOLD,17155.25,3462,59391475.5
5076,2015-09-17,CA,FOODS,14162.41,9213,130478283.33
5077,2015-09-17,CA,HOBBIES,9456.960000000001,1916,18119535.360000003
5078,2015-09-17,CA,HOUSEHOLD,17155.25,3608,61896142.0
5079,2015-09-18,CA,FOODS,14162.41,10957,155177526.37
5080,2015-09-18,CA,HOBBIES,9456.960000000001,1981,18734237.76
5081,2015-09-18,CA,HOUSEHOLD,17155.25,4254,72978433.5
5082,2015-09-19,CA,FOODS,14172.79,14437,204612569.23000002
5083,2015-09-19,CA,HOBBIES,9461.8,2267,21449900.599999998
5084,2015-09-19,CA,HOUSEHOLD,17159.09,5618,96399767.62
5085,2015-09-20,CA,FOODS,14172.79,15132,214462658.28
5086,2015-09-20,CA,HOBBIES,9461.8,2423,22925941.4
5087,2015-09-20,CA,HOUSEHOLD,17159.09,5605,96176699.45
5088,2015-09-21,CA,FOODS,14172.79,11353,160903684.87
5089,2015-09-21,CA,HOBBIES,9461.8,1672,15820129.6
5090,2015-09-21,CA,HOUSEHOLD,17159.09,4211,72256927.99
5091,2015-09-22,CA,FOODS,14172.79,10034,142209774.86
5092,2015-09-22,CA,HOBBIES,9461.8,1847,17475944.599999998
5093,2015-09-22,CA,HOUSEHOLD,17159.09,3872,66439996.480000004
5094,2015-09-23,CA,FOODS,14172.79,9718,137731173.22
5095,2015-09-23,CA,HOBBIES,9461.8,1642,15536275.6
5096,2015-09-23,CA,HOUSEHOLD,17159.09,3738,64140678.42
5097,2015-09-24,CA,FOODS,14172.79,9392,133110843.68
5098,2015-09-24,CA,HOBBIES,9461.8,1753,16586535.399999999
5099,2015-09-24,CA,HOUSEHOLD,17159.09,3465,59456246.85
5100,2015-09-25,CA,FOODS,14172.79,11161,158182509.19
5101,2015-09-25,CA,HOBBIES,9461.8,1842,17428635.599999998
5102,2015-09-25,CA,HOUSEHOLD,17159.09,4429,75997609.61
5103,2015-09-26,CA,FOODS,14211.02,13936,198044774.72
5104,2015-09-26,CA,HOBBIES,9467.39,2257,21367899.23
5105,2015-09-26,CA,HOUSEHOLD,17162.23,5445,93448342.35
5106,2015-09-27,CA,FOODS,14211.02,14369,204198146.38
5107,2015-09-27,CA,HOBBIES,9467.39,2272,21509910.08
5108,2015-09-27,CA,HOUSEHOLD,17162.23,5821,99901340.83
5109,2015-09-28,CA,FOODS,14211.02,10441,148377259.82
5110,2015-09-28,CA,HOBBIES,9467.39,1742,16492193.379999999
5111,2015-09-28,CA,HOUSEHOLD,17162.23,4076,69953249.48
5112,2015-09-29,CA,FOODS,14211.02,8451,120097330.02000001
5113,2015-09-29,CA,HOBBIES,9467.39,1673,15838943.469999999
5114,2015-09-29,CA,HOUSEHOLD,17162.23,3553,60977403.19
5115,2015-09-30,CA,FOODS,14211.02,8707,123735351.14
5116,2015-09-30,CA,HOBBIES,9467.39,1780,16851954.2
5117,2015-09-30,CA,HOUSEHOLD,17162.23,3465,59467126.949999996
5118,2015-10-01,CA,FOODS,14211.02,9936,141200694.72
5119,2015-10-01,CA,HOBBIES,9467.39,2073,19625899.47
5120,2015-10-01,CA,HOUSEHOLD,17162.23,3717,63792008.91
5121,2015-10-02,CA,FOODS,14211.02,11900,169111138.0
5122,2015-10-02,CA,HOBBIES,9467.39,2322,21983279.58
5123,2015-10-02,CA,HOUSEHOLD,17162.23,4560,78259768.8
5124,2015-10-03,CA,FOODS,14232.86,15621,222331506.06
5125,2015-10-03,CA,HOBBIES,9459.8,2505,23696799.0
5126,2015-10-03,CA,HOUSEHOLD,17148.36,6160,105633897.60000001
5127,2015-10-04,CA,FOODS,14232.86,16328,232394138.08
5128,2015-10-04,CA,HOBBIES,9459.8,2420,22892716.0
5129,2015-10-04,CA,HOUSEHOLD,17148.36,5981,102564341.16
5130,2015-10-05,CA,FOODS,14232.86,12392,176373601.12
5131,2015-10-05,CA,HOBBIES,9459.8,1755,16601948.999999998
5132,2015-10-05,CA,HOUSEHOLD,17148.36,4364,74835443.04
5133,2015-10-06,CA,FOODS,14232.86,10825,154070709.5
5134,2015-10-06,CA,HOBBIES,9459.8,1595,15088380.999999998
5135,2015-10-06,CA,HOUSEHOLD,17148.36,3743,64186311.480000004
5136,2015-10-07,CA,FOODS,14232.86,10177,144847816.22
5137,2015-10-07,CA,HOBBIES,9459.8,1924,18200655.2
5138,2015-10-07,CA,HOUSEHOLD,17148.36,3696,63380338.56
5139,2015-10-08,CA,FOODS,14232.86,10362,147480895.32
5140,2015-10-08,CA,HOBBIES,9459.8,1628,15400554.399999999
5141,2015-10-08,CA,HOUSEHOLD,17148.36,3872,66398449.92
5142,2015-10-09,CA,FOODS,14232.86,12194,173555494.84
5143,2015-10-09,CA,HOBBIES,9459.8,1980,18730404.0
5144,2015-10-09,CA,HOUSEHOLD,17148.36,4312,73943728.32000001
5145,2015-10-10,CA,FOODS,14242.84,13947,198644889.48
5146,2015-10-10,CA,HOBBIES,9466.43,2427,22975025.61
5147,2015-10-10,CA,HOUSEHOLD,17153.46,5710,97946256.6
5148,2015-10-11,CA,FOODS,14242.84,14073,200439487.32
5149,2015-10-11,CA,HOBBIES,9466.43,1946,18421672.78
5150,2015-10-11,CA,HOUSEHOLD,17153.46,5310,91084872.6
5151,2015-10-12,CA,FOODS,14242.84,11863,168962810.92
5152,2015-10-12,CA,HOBBIES,9466.43,1936,18327008.48
5153,2015-10-12,CA,HOUSEHOLD,17153.46,4674,80175272.03999999
5154,2015-10-13,CA,FOODS,14242.84,10068,143396913.12
5155,2015-10-13,CA,HOBBIES,9466.43,1627,15401881.610000001
5156,2015-10-13,CA,HOUSEHOLD,17153.46,3641,62455747.86
5157,2015-10-14,CA,FOODS,14242.84,9424,134224524.16
5158,2015-10-14,CA,HOBBIES,9466.43,1779,16840778.97
5159,2015-10-14,CA,HOUSEHOLD,17153.46,3583,61460847.18
5160,2015-10-15,CA,FOODS,14242.84,9460,134737266.4
5161,2015-10-15,CA,HOBBIES,9466.43,1677,15875203.110000001
5162,2015-10-15,CA,HOUSEHOLD,17153.46,3409,58476145.14
5163,2015-10-16,CA,FOODS,14242.84,10474,149179506.16
5164,2015-10-16,CA,HOBBIES,9466.43,1937,18336474.91
5165,2015-10-16,CA,HOUSEHOLD,17153.46,3838,65834979.48
5166,2015-10-17,CA,FOODS,14247.44,13695,195118690.8
5167,2015-10-17,CA,HOBBIES,9461.43,2554,24164492.220000003
5168,2015-10-17,CA,HOUSEHOLD,17157.47,5515,94623447.05000001
5169,2015-10-18,CA,FOODS,14247.44,14633,208482789.52
5170,2015-10-18,CA,HOBBIES,9461.43,2474,23407577.82
5171,2015-10-18,CA,HOUSEHOLD,17157.47,5980,102601670.60000001
5172,2015-10-19,CA,FOODS,14247.44,10148,144583021.12
5173,2015-10-19,CA,HOBBIES,9461.43,1842,17427954.060000002
5174,2015-10-19,CA,HOUSEHOLD,17157.47,4015,68887242.05000001
5175,2015-10-20,CA,FOODS,14247.44,9536,135863587.84
5176,2015-10-20,CA,HOBBIES,9461.43,1789,16926498.27
5177,2015-10-20,CA,HOUSEHOLD,17157.47,3663,62847812.61000001
5178,2015-10-21,CA,FOODS,14247.44,9004,128283949.76
5179,2015-10-21,CA,HOBBIES,9461.43,1870,17692874.1
5180,2015-10-21,CA,HOUSEHOLD,17157.47,3468,59502105.96
5181,2015-10-22,CA,FOODS,14247.44,8977,127899268.88000001
5182,2015-10-22,CA,HOBBIES,9461.43,1757,16623732.51
5183,2015-10-22,CA,HOUSEHOLD,17157.47,3377,57940776.190000005
5184,2015-10-23,CA,FOODS,14247.44,10226,145694321.44
